Descriptor_1,Descriptor_2,Pearson_Correlation,Abs_Correlation
SsssCH,nHBAcc,-0.7382729101070588,0.7382729101070588
ATSC3m,MATS3m,0.7382438907527384,0.7382438907527384
nHBint5,nHBint6,0.7381680440095469,0.7381680440095469
ATSC1v,AATSC1p,0.7380706704822239,0.7380706704822239
SpMAD_DzZ,nRotB,0.737966669706998,0.737966669706998
ATSC0i,GGI2,0.7379390457834846,0.7379390457834846
SpMax3_Bhv,ETA_Beta,0.7379062295227893,0.7379062295227893
VE1_Dzv,VE2_Dzp,0.737895075751507,0.737895075751507
GATS2p,GATS2i,0.7378812700622073,0.7378812700622073
nHBd,SHBint9,0.7377609670019474,0.7377609670019474
ATS3s,piPC1,0.7377605248833388,0.7377605248833388
ATSC0e,SpMax_Dt,0.7377254038797769,0.7377254038797769
AATS8v,GATS8i,0.7376668334625375,0.7376668334625375
AATS1m,AATS0p,0.7376610643256271,0.7376610643256271
nHBd,SHsOH,0.7376559731792619,0.7376559731792619
SM1_Dzs,ETA_AlphaP,-0.737440713943777,0.737440713943777
SpMin4_Bhe,SpMin7_Bhe,0.7374331654190578,0.7374331654190578
ETA_Eta_B,ETA_EtaP_B,0.7373859003657047,0.7373859003657047
AATS0e,MIC0,0.737376335275888,0.737376335275888
nHBAcc,MDEO-11,0.7373087271514355,0.7373087271514355
ATSC0i,SpMin8_Bhm,0.7372569843367061,0.7372569843367061
VR3_DzZ,SHCsats,0.7371986666191869,0.7371986666191869
SpMin2_Bhv,SpMin6_Bhv,0.7371691832236719,0.7371691832236719
AATS3e,meanI,0.7370726214388855,0.7370726214388855
nsssCH,ETA_EtaP,0.7370458428559558,0.7370458428559558
AATS0p,AATS3p,0.7367398386554915,0.7367398386554915
VPC-4,MDEC-44,0.7366681327700276,0.7366681327700276
nssS,minssS,-0.7366584499803885,0.7366584499803885
VR3_DzZ,nHBa,0.7366492140770595,0.7366492140770595
ATSC0p,CIC0,0.7366037659507686,0.7366037659507686
GATS1m,AMW,-0.7365989689996802,0.7365989689996802
ASP-5,ASP-6,0.7365584253906807,0.7365584253906807
VE3_Dt,VR1_Dt,-0.7365183740484198,0.7365183740484198
AATSC6i,GATS6i,-0.736424657843233,0.736424657843233
AATS0m,AATS3m,0.7363791527902097,0.7363791527902097
AATS4e,ETA_Epsilon_2,0.736357558590924,0.736357558590924
SM1_Dze,VR3_D,0.7362475973007413,0.7362475973007413
MATS7m,GATS7m,-0.736241454575702,0.736241454575702
SpMax4_Bhm,SpMin4_Bhv,0.7361576998914942,0.7361576998914942
nHBint7,nHsOH,0.7361026829525783,0.7361026829525783
ATS4m,EE_D,0.7360510940748652,0.7360510940748652
ATSC4p,GATS4p,-0.7359928412248169,0.7359928412248169
SpMax6_Bhm,SpMin8_Bhm,0.7358721056253349,0.7358721056253349
AATSC3s,MATS3s,0.735851256899635,0.735851256899635
SpMin2_Bhm,SIC0,-0.7358310443813412,0.7358310443813412
nHBd,nHBAcc,0.735796866881375,0.735796866881375
ATS0m,SpMax4_Bhm,0.7357890163870788,0.7357890163870788
nssssC,ETA_EtaP,0.7357740314233184,0.7357740314233184
SpMAD_Dt,CIC0,0.7357182085061527,0.7357182085061527
nHBd,MLFER_A,0.7357020724696653,0.7357020724696653
AMR,VC-3,0.7356721911856232,0.7356721911856232
SpMin4_Bhm,SpMax2_Bhv,0.735638033878296,0.735638033878296
ATS0s,VR3_Dt,0.735632879336582,0.735632879336582
SpMin5_Bhm,EE_Dt,0.7356220790194741,0.7356220790194741
fragC,GGI2,0.7355815966381636,0.7355815966381636
AATS0p,AMW,0.735553898093392,0.735553898093392
SC-5,JGI2,0.7355241212474908,0.7355241212474908
ETA_Eta_F,ZMIC1,0.7355029354505481,0.7355029354505481
SC-6,JGT,0.7352405072975144,0.7352405072975144
MLFER_S,piPC1,0.7351593059895712,0.7351593059895712
ATSC1s,nHBint4,-0.735043061171677,0.735043061171677
ATSC0e,nsssCH,0.7349519678038063,0.7349519678038063
SHBint3,SHBint9,0.734833107221721,0.734833107221721
AVP-0,AVP-3,0.7348195894639205,0.7348195894639205
ATS4m,VC-3,0.7348071441396572,0.7348071441396572
AATSC5v,GATS5p,-0.7346850935312359,0.7346850935312359
SpMax3_Bhv,CIC0,0.7346189635451592,0.7346189635451592
SHCsats,ZMIC1,0.734279166890535,0.734279166890535
SCH-5,VCH-6,0.7342747428102714,0.7342747428102714
LipoaffinityIndex,ETA_Epsilon_2,-0.7342659507467748,0.7342659507467748
nO,nRotBt,0.7342534208272649,0.7342534208272649
SssssC,MDEC-44,-0.7342123455772334,0.7342123455772334
SpMin1_Bhm,n6Ring,0.7341932822226984,0.7341932822226984
IC3,GGI2,0.7341329263547485,0.7341329263547485
ATSC1s,MDEO-11,-0.7341318711595304,0.7341318711595304
ATSC6v,ATSC6i,0.7340999374756031,0.7340999374756031
ATSC1e,nHBint7,-0.7340892604208363,0.7340892604208363
AATS3s,AATS4s,0.7340004239558432,0.7340004239558432
ETA_Shape_X,MDEC-24,0.7339898621602635,0.7339898621602635
ATSC6p,AATSC6p,0.7339795054075914,0.7339795054075914
SHCsats,VR3_D,0.7339624680638971,0.7339624680638971
AATS6m,AATS7p,0.7339366526553056,0.7339366526553056
SC-6,GGI2,0.7338495902487522,0.7338495902487522
ATS3s,MLFER_BH,0.7338049409517968,0.7338049409517968
SM1_Dze,MDEO-11,0.7337565218363976,0.7337565218363976
apol,MLogP,0.7337512711629341,0.7337512711629341
SpMin3_Bhm,MLogP,0.7336584812722396,0.7336584812722396
GATS7c,GATS7s,0.7335703761415701,0.7335703761415701
SpMAD_Dt,GGI3,0.7335359417173765,0.7335359417173765
SpMin3_Bhm,SpMin8_Bhv,0.7334382597933039,0.7334382597933039
VR3_DzZ,SpMin8_Bhv,0.733366626802157,0.733366626802157
nO,minsssCH,-0.7333665450872197,0.7333665450872197
ATS0p,IC3,0.7333604490200133,0.7333604490200133
ATS2s,SM1_DzZ,0.7332114581174306,0.7332114581174306
ATS3s,VPC-4,0.7330913408603514,0.7330913408603514
SM1_DzZ,MLFER_S,0.7330836926845973,0.7330836926845973
AATSC7p,GATS7p,-0.7329477141848041,0.7329477141848041
nO,GGI3,0.7329381319779323,0.7329381319779323
ATS3s,VC-3,0.7329267199748233,0.7329267199748233
SpMAD_DzZ,Kier3,0.7329034039607509,0.7329034039607509
JGI1,JGI2,0.7329025192103551,0.7329025192103551
AATS3e,ETA_dPsi_A,0.7328396634413766,0.7328396634413766
SpMin7_Bhv,SpMin8_Bhe,0.7326453607869177,0.7326453607869177
nHBa,MDEO-11,0.7325162560099937,0.7325162560099937
ATSC0p,SpMax6_Bhm,0.7324959654209139,0.7324959654209139
SHBd,TopoPSA,0.7324608806494608,0.7324608806494608
AATSC8e,AATSC8s,0.7323009945657472,0.7323009945657472
MDEC-23,nRing,0.7321890665294355,0.7321890665294355
nRotBt,VR3_D,0.7321505013576225,0.7321505013576225
apol,SpMAD_Dzs,0.7321386526614188,0.7321386526614188
AATS6m,AMW,0.732108698757242,0.732108698757242
AMR,ATS0s,0.7320878987586729,0.7320878987586729
nHssNH,minssNH,0.7320203140009373,0.7320203140009373
SpMin7_Bhm,SpMin8_Bhe,0.7320171986172798,0.7320171986172798
nI,AATS0m,0.731850282032626,0.731850282032626
SM1_Dze,SpMax6_Bhs,0.7318468167205727,0.7318468167205727
SpMax4_Bhm,SpMin4_Bhe,0.7317963052836701,0.7317963052836701
AATS2m,AATS3e,0.7317159904862981,0.7317159904862981
AATSC6v,GATS6p,-0.7315679217261877,0.7315679217261877
SpMax3_Bhv,SpMin5_Bhs,0.7315645013559045,0.7315645013559045
AATS4v,GATS1v,-0.731531868848116,0.731531868848116
IC0,SIC1,0.7314573845848671,0.7314573845848671
MATS4c,MATS4e,0.7314368761083969,0.7314368761083969
ATS0p,ATS0s,0.7314317820678132,0.7314317820678132
EE_Dt,ETA_Beta,0.7314014223938339,0.7314014223938339
nsssN,minsssN,0.7313858765858403,0.7313858765858403
ETA_BetaP,R_TpiPCTPC,0.7312775850431452,0.7312775850431452
ATS4m,SC-5,0.7312281740813469,0.7312281740813469
ATS4m,SM1_Dze,0.7312138029302572,0.7312138029302572
ATSC4s,MATS4s,0.7311820245572106,0.7311820245572106
nO,ATS4m,0.731168441617414,0.731168441617414
AATS2m,AATS4m,0.7311472061802436,0.7311472061802436
hmax,gmin,-0.7311313416685592,0.7311313416685592
AATSC8c,AATSC8e,0.7310500053970689,0.7310500053970689
VR3_DzZ,SpMin6_Bhe,0.730895603261535,0.730895603261535
SHBint5,SHBint8,0.7308750293207161,0.7308750293207161
SHBint4,maxHBint4,0.7308509696041288,0.7308509696041288
AATS7e,AATS8e,0.730850689188464,0.730850689188464
IC3,GGI3,0.7308076014785639,0.7308076014785639
MATS7e,GATS7e,-0.7307889688572823,0.7307889688572823
SpMin8_Bhm,SpMax5_Bhv,0.7306836314352969,0.7306836314352969
Mp,HybRatio,-0.7306119807992916,0.7306119807992916
SpMax3_Bhv,SpMin8_Bhv,0.730480997727448,0.730480997727448
ATSC1v,AATSC1i,0.7304803178450215,0.7304803178450215
nCl,minsCl,0.7303893193452852,0.7303893193452852
VR3_DzZ,SpMin7_Bhv,0.7299608369471915,0.7299608369471915
ATSC4p,AATSC4v,0.7299575786022218,0.7299575786022218
ATSC6c,ATSC7c,-0.729953515774303,0.729953515774303
SpMax5_Bhm,EE_Dt,0.7299349976088456,0.7299349976088456
AATSC0v,ETA_AlphaP,0.7297614631348853,0.7297614631348853
SpMin4_Bhv,IC3,0.7296597332815847,0.7296597332815847
SpMin7_Bhm,SpMax3_Bhv,0.7295122092057368,0.7295122092057368
SpMin2_Bhm,SpMin4_Bhe,0.7294140427435111,0.7294140427435111
nHBint9,MLFER_BH,0.7293012387069756,0.7293012387069756
ATSC0p,nRotBt,0.7292895881751222,0.7292895881751222
AATS4s,AATSC0s,0.7292483083106134,0.7292483083106134
AATS3e,ETA_Psi_1,-0.7291794539687874,0.7291794539687874
ETA_Eta_B,nHBAcc,0.7290669690504963,0.7290669690504963
nHBint7,TopoPSA,0.7290621170160825,0.7290621170160825
ATSC3p,GATS3p,-0.7290567576579939,0.7290567576579939
CIC2,CIC4,0.7289304881754912,0.7289304881754912
nHBint3,SsssCH,-0.7288723579517196,0.7288723579517196
ATSC1e,nHBint8,-0.7287923786767244,0.7287923786767244
SM1_DzZ,ETA_Eta_B,0.728783164469208,0.728783164469208
ATSC0p,SpMax7_Bhm,0.7287696427266681,0.7287696427266681
ZMIC1,piPC1,0.7287420739751967,0.7287420739751967
ATSC0p,SpMax5_Bhm,0.7287147221961815,0.7287147221961815
nHBa,SsssCH,-0.7286855505546364,0.7286855505546364
SpMin4_Bhe,IC3,0.7286753551649641,0.7286753551649641
VR3_DzZ,SpMin5_Bhe,0.728665688834244,0.728665688834244
Kier2,piPC1,0.728661644534117,0.728661644534117
ETA_Eta_B,VR3_D,0.7286242883009036,0.7286242883009036
SpMin2_Bhm,SpMin5_Bhv,0.7285081328601539,0.7285081328601539
nwHBa,ETA_EtaP_F,0.728454625125933,0.728454625125933
AATSC4i,MATS4p,0.7284285322095791,0.7284285322095791
ASP-1,RotBFrac,0.728426665767441,0.728426665767441
SsssCH,MLFER_BH,-0.7283521704240123,0.7283521704240123
ATS0s,nBondsD2,0.7283274037751638,0.7283274037751638
nHBint5,SHBint10,0.7282933214109636,0.7282933214109636
ATSC1e,nHBint3,-0.7281964165438563,0.7281964165438563
ATSC6v,AATSC6v,0.7281874264757893,0.7281874264757893
SpMax5_Bhm,CIC0,0.7281724101371259,0.7281724101371259
MATS5p,GATS5i,-0.7281430846141966,0.7281430846141966
ntN,mintsC,0.7281127300588968,0.7281127300588968
AMR,ATSC0i,0.7280998210502527,0.7280998210502527
AATS1m,AATS4m,0.7280821794017374,0.7280821794017374
SpMin6_Bhs,piPC1,0.7277867829296597,0.7277867829296597
ATSC0e,EE_Dt,0.7276849512040257,0.7276849512040257
MATS8m,MATS8p,0.7276841452662461,0.7276841452662461
SpMax6_Bhm,ETA_Beta,0.7276005185983231,0.7276005185983231
SpMin8_Bhv,VR3_D,0.7275950470447483,0.7275950470447483
ATSC3p,ATSC3i,0.727554436568907,0.727554436568907
AMR,VPC-4,0.7275475895284828,0.7275475895284828
AATS2s,AATS5s,0.7275359147101957,0.7275359147101957
IC2,piPC1,0.7275294703400063,0.7275294703400063
SpMin4_Bhv,SpMin6_Bhs,0.727525840057168,0.727525840057168
AATSC7i,MATS7p,0.7274694480263129,0.7274694480263129
ETA_BetaP,ETA_EtaP,-0.7274163764409476,0.7274163764409476
AATSC4v,GATS4p,-0.7273522994936445,0.7273522994936445
apol,GGI3,0.7272394801373983,0.7272394801373983
AATS6v,AATS8p,0.7272392662876442,0.7272392662876442
AATS1s,AATS3s,0.7271764364111436,0.7271764364111436
GATS3e,GATS3s,0.7271727119535082,0.7271727119535082
SpMin5_Bhm,SpMax2_Bhv,0.7271655302535722,0.7271655302535722
C3SP3,GGI3,0.727136757675232,0.727136757675232
nHBd,SsssCH,-0.7270911047868736,0.7270911047868736
SHBint10,maxHBint10,0.7269945143426947,0.7269945143426947
AATSC3v,MATS3m,0.7269435050804369,0.7269435050804369
meanI,ETA_dPsi_A,0.7269258282482407,0.7269258282482407
VC-4,MDEC-14,0.7269155479419481,0.7269155479419481
SpMax1_Bhv,ASP-3,-0.7268705814385031,0.7268705814385031
SHCsats,EE_D,0.7267606288370487,0.7267606288370487
AMR,nsssCH,0.7267601225900451,0.7267601225900451
AATSC0e,IC0,0.7265767989698242,0.7265767989698242
ATSC0e,SpMax5_Bhs,0.726549041641658,0.726549041641658
AATS0p,GATS1v,-0.7264678563188578,0.7264678563188578
SpMin5_Bhm,MLogP,0.7263558770611475,0.7263558770611475
MATS8p,GATS8v,-0.7263543547180689,0.7263543547180689
SpMax5_Bhm,SpMin5_Bhs,0.7259258598625912,0.7259258598625912
nHBint6,SHBd,0.7257176536884558,0.7257176536884558
SpMin1_Bhm,SpMax1_Bhv,0.7256372240473711,0.7256372240473711
ATSC1e,SHBint8,-0.7255075305292599,0.7255075305292599
ZMIC2,Kier2,0.7254588301492308,0.7254588301492308
AATS6p,AATS8p,0.7254007027240041,0.7254007027240041
AATSC0e,MAXDN2,0.7253954627720675,0.7253954627720675
AATS2m,AATS0v,0.7253479764656783,0.7253479764656783
AATS5v,AATS4p,0.7253373772176557,0.7253373772176557
MATS6p,GATS6i,-0.7252982130053949,0.7252982130053949
GATS1v,HybRatio,0.7252192428038309,0.7252192428038309
AATSC4e,MATS4s,0.7251342995987544,0.7251342995987544
AATS5e,ETA_Epsilon_2,0.7250656821094422,0.7250656821094422
SpMax_Dt,CIC0,0.725023607764187,0.725023607764187
ATSC3e,AATSC3e,0.7248124924667404,0.7248124924667404
AATS1s,AATS2s,0.7248017368218509,0.7248017368218509
SpMin4_Bhm,MLogP,0.7246501212514791,0.7246501212514791
ETA_Shape_P,FMF,-0.7246270465278759,0.7246270465278759
MATS8e,MATS8s,0.7245737766378493,0.7245737766378493
SIC2,SIC4,0.7245197108363262,0.7245197108363262
AATS8p,GATS8v,0.7243563698023601,0.7243563698023601
meanI,ETA_Psi_1,-0.7242973497708313,0.7242973497708313
nHBAcc,EE_D,0.7242729337687058,0.7242729337687058
ETA_Eta_B,JGT,0.7242019452549108,0.7242019452549108
ATS0p,ETA_Eta_B,0.7241904010810806,0.7241904010810806
ATS0p,SpMin3_Bhv,0.7240097460463382,0.7240097460463382
nHBint7,SsssCH,-0.7240012116244475,0.7240012116244475
ATSC5p,MATS5p,0.723982078634947,0.723982078634947
ATS0s,EE_Dt,0.7239762319263681,0.7239762319263681
SM1_Dze,MDEO-12,0.7239474608554931,0.7239474608554931
ATSC0e,ETA_dBeta,-0.7239190849419426,0.7239190849419426
ATSC5c,MATS5c,0.7238799762837917,0.7238799762837917
SpMin5_Bhv,SpMin7_Bhe,0.7238706223686532,0.7238706223686532
AATS7m,ETA_dPsi_B,0.7237134371634693,0.7237134371634693
AATSC0s,ETA_Epsilon_5,0.7236764714053603,0.7236764714053603
SpMax_Dt,ETA_Eta_B,0.723564469061459,0.723564469061459
ATSC0i,SpMax5_Bhv,0.723469092353749,0.723469092353749
AATSC0v,ETA_dAlpha_B,-0.7234586618817693,0.7234586618817693
SpMin5_Bhs,MLogP,0.7233374327016492,0.7233374327016492
SpMin5_Bhm,SpMin7_Bhe,0.7233370627570119,0.7233370627570119
CrippenLogP,SHBd,-0.7233047895638258,0.7233047895638258
SM1_Dze,minsssCH,-0.7231223724392832,0.7231223724392832
nO,VR3_DzZ,0.7231173184290046,0.7231173184290046
AATSC0v,meanI,-0.7230138341383002,0.7230138341383002
SpMax6_Bhs,nHBa,0.7229822807813368,0.7229822807813368
ATSC1i,AATSC1p,0.722975454390144,0.722975454390144
AATS0s,AATSC0v,-0.7229496211545057,0.7229496211545057
nHBint6,nHBint10,0.7228314057226259,0.7228314057226259
SpMax4_Bhm,SpMin5_Bhv,0.7227523222560861,0.7227523222560861
ATSC0p,SpMin5_Bhv,0.7227168514330936,0.7227168514330936
SpMax7_Bhm,SpMin2_Bhm,0.7225539030059568,0.7225539030059568
VC-5,JGT,0.7224108317573368,0.7224108317573368
AATSC4c,AATSC5c,-0.7223194777467301,0.7223194777467301
nHBint10,SsssCH,-0.7221620400661782,0.7221620400661782
MDEC-23,n6Ring,0.7221274076317816,0.7221274076317816
nHBint4,nHBint7,0.7221195180728008,0.7221195180728008
AATS2i,AATSC1i,-0.7220868274233693,0.7220868274233693
MATS4i,GATS4p,-0.7219827806739852,0.7219827806739852
ATS3s,SpMin6_Bhe,0.7218564353438657,0.7218564353438657
AATS5v,ETA_EtaP_F,0.7217607728503622,0.7217607728503622
VR3_DzZ,SpMin6_Bhv,0.7216862135388741,0.7216862135388741
SpMin6_Bhe,VR3_D,0.7216696579628721,0.7216696579628721
SM1_DzZ,MLFER_BH,0.7214287960022393,0.7214287960022393
ATS4m,IC3,0.7213962865535076,0.7213962865535076
AATS3e,AATS4s,0.7213593062558383,0.7213593062558383
SpMin7_Bhm,IC3,0.7213106811551524,0.7213106811551524
AATS3e,AATSC0s,0.7212593590277006,0.7212593590277006
SpMin7_Bhv,VR3_D,0.7211968777313521,0.7211968777313521
SpMin2_Bhm,SpMin6_Bhm,0.7210941083414933,0.7210941083414933
SpMin6_Bhe,EE_D,0.7210771638393101,0.7210771638393101
ATSC2p,ATSC2i,0.7210250368411419,0.7210250368411419
JGI3,JGT,0.721001963994379,0.721001963994379
nHBint6,MDEO-11,0.7209777406409248,0.7209777406409248
nN,MDEN-23,0.7209769716285828,0.7209769716285828
ATSC3e,ATSC3s,0.7209161089365226,0.7209161089365226
AATS3m,AATS0e,0.720737154429245,0.720737154429245
ATS0p,SpMax3_Bhv,0.7207274435786014,0.7207274435786014
ATS3s,CIC0,0.7206493007253965,0.7206493007253965
ATS2s,SpMin8_Bhv,0.7206402509855887,0.7206402509855887
ATSC4e,MATS4e,0.7206136323100183,0.7206136323100183
apol,SpMin3_Bhv,0.7204559345266188,0.7204559345266188
SpMin3_Bhv,SpMin6_Bhe,0.7203066472879543,0.7203066472879543
SpMin5_Bhe,EE_D,0.7202959078323442,0.7202959078323442
GATS8p,GATS8i,0.7202739787056709,0.7202739787056709
nHCsats,ETA_EtaP_L,0.7202385724413225,0.7202385724413225
MDEC-14,GGI2,0.72021630998023,0.72021630998023
ATS3s,SpMin8_Bhv,0.7201707612227092,0.7201707612227092
AMR,VR3_Dt,0.7199631549726013,0.7199631549726013
ATSC4c,ATSC4e,0.7199407769387686,0.7199407769387686
AATS1e,AATSC0s,0.7199098441700718,0.7199098441700718
ATSC0i,SpMax6_Bhm,0.7198774595853551,0.7198774595853551
naAromAtom,ETA_dEpsilon_B,0.7198290528346141,0.7198290528346141
fragC,GGI3,0.7197667726916678,0.7197667726916678
nHBint4,SHBint8,0.7196438083201058,0.7196438083201058
AMR,CIC0,0.7195197833336318,0.7195197833336318
nHBd,SHBint5,0.7194402973933146,0.7194402973933146
ATSC0p,SpMin7_Bhe,0.7193205742727279,0.7193205742727279
ATS2s,SpMin7_Bhv,0.7192704961179922,0.7192704961179922
ATSC0i,SpMin5_Bhm,0.7192130278685301,0.7192130278685301
C2SP1,nHtCH,0.7190842861221985,0.7190842861221985
ATS0p,ATSC0e,0.7190643263852982,0.7190643263852982
ATSC1p,AATSC1i,0.7190618302635606,0.7190618302635606
SpMin6_Bhm,SpMin2_Bhv,0.7189382093231671,0.7189382093231671
AATS1s,AATSC0v,-0.7189009777864582,0.7189009777864582
SHCsats,ETA_Eta_B,0.7188503756314488,0.7188503756314488
AATS2s,ETA_Epsilon_4,0.7188038930127747,0.7188038930127747
ATS3s,SpMin7_Bhv,0.7187711151352822,0.7187711151352822
SC-4,ETA_EtaP_B_RC,0.718727682941858,0.718727682941858
ATSC0i,SpMax7_Bhm,0.7186957064901783,0.7186957064901783
SpMax5_Bhv,ETA_Beta,0.7186925333491165,0.7186925333491165
nHBa,VR3_D,0.7185834765000576,0.7185834765000576
SpMin6_Bhe,SpMAD_Dt,0.7185721315210405,0.7185721315210405
SHBd,SHBint5,0.7185038041852044,0.7185038041852044
VC-3,EE_Dt,0.7183126495642942,0.7183126495642942
ATSC0e,VR3_Dt,0.7182546292345615,0.7182546292345615
VR2_Dze,VR1_Dzs,0.718178651178755,0.718178651178755
ETA_dBeta,ETA_Eta_B,-0.7180724729157002,0.7180724729157002
AATSC0s,SpMax2_Bhs,0.7179084006322889,0.7179084006322889
nHBint7,SHBint8,0.7178546251550325,0.7178546251550325
SpMin6_Bhm,SIC0,-0.7178275526099344,0.7178275526099344
AATS0s,IC0,0.7177676065242281,0.7177676065242281
nsCH3,ETA_Eta_B,0.7177433551190554,0.7177433551190554
VR3_DzZ,CIC0,0.7176956460825494,0.7176956460825494
AATS3e,AATS1s,0.7175570740762516,0.7175570740762516
ATS2s,SpMax6_Bhs,0.7174938826175665,0.7174938826175665
SpMax7_Bhm,ETA_Beta,0.7174912292605775,0.7174912292605775
MLFER_BH,EE_D,0.7174433597020933,0.7174433597020933
AATS1m,AATS0v,0.7174363573781325,0.7174363573781325
SC-5,ETA_EtaP_B_RC,0.7173782974061973,0.7173782974061973
SpMin5_Bhe,VR3_D,0.7173526134921194,0.7173526134921194
ATSC0i,SpMAD_Dt,0.7173355912481185,0.7173355912481185
ATSC0i,SpMin4_Bhv,0.7172587673899596,0.7172587673899596
nHBint5,nHBint10,0.7172443525167356,0.7172443525167356
nO,nssO,0.7172400582401215,0.7172400582401215
AATS7p,SpMax4_Bhm,0.7172155590543471,0.7172155590543471
MLFER_S,EE_D,0.717109867595782,0.717109867595782
AATS4e,meanI,0.7170780170272272,0.7170780170272272
ATS3s,Kier2,0.717000194728861,0.717000194728861
ATS2s,MLFER_S,0.7169552526507351,0.7169552526507351
nBondsM,HybRatio,-0.7168879169285849,0.7168879169285849
VR3_DzZ,SpMin7_Bhe,0.7168570090329245,0.7168570090329245
apol,SpMin7_Bhs,0.7167987324766144,0.7167987324766144
AATS0v,AATS5p,0.7166930991746523,0.7166930991746523
ATSC0p,ETA_Eta_F,0.716655395713472,0.716655395713472
ATS0p,SpMin7_Bhs,0.7166395811822325,0.7166395811822325
ATSC1s,MATS1s,0.7165933376802323,0.7165933376802323
ATS2s,SpMin6_Bhe,0.716513725271187,0.716513725271187
ATS3s,nRotBt,0.7164268267663955,0.7164268267663955
AATS1p,GATS1v,-0.7164231231714767,0.7164231231714767
SpMin6_Bhm,MLogP,0.7162341289790443,0.7162341289790443
nHBd,nHBa,0.716194838095604,0.716194838095604
MATS2e,GATS1c,0.7161785343882325,0.7161785343882325
ATSC5p,AATSC5p,0.7161754596436217,0.7161754596436217
AATS1v,AATS5v,0.7161703220567968,0.7161703220567968
nHBint9,TopoPSA,0.7161128384011088,0.7161128384011088
nHBint9,nHBAcc,0.716081216457488,0.716081216457488
AATS0s,MAXDN2,0.7160772976165932,0.7160772976165932
MLogP,MDEC-23,0.7160410757886262,0.7160410757886262
maxHaaCH,ETA_BetaP,0.7159734824506068,0.7159734824506068
nAtomLC,nRotB,0.715909043709794,0.715909043709794
AMR,nO,0.7158133885353412,0.7158133885353412
SpMin4_Bhe,ETA_Beta,0.7157243310444511,0.7157243310444511
AATS5m,MIC1,0.715644227584006,0.715644227584006
nHBa,nHBint3,0.7154097006374324,0.7154097006374324
nHBa,Kier2,0.7153636165589843,0.7153636165589843
AATS6e,AATS7e,0.7153368037308157,0.7153368037308157
ATS2s,SpMin6_Bhv,0.7152831687215322,0.7152831687215322
SpMin6_Bhs,MLogP,0.7152766377666907,0.7152766377666907
AATS0s,ETA_Epsilon_5,0.7151921580779304,0.7151921580779304
VC-5,JGI2,0.7151794868729254,0.7151794868729254
ETA_EtaP_F,IC1,0.7150496321341421,0.7150496321341421
nHBint7,SHBint10,0.7150438255699142,0.7150438255699142
GATS7m,GATS7v,0.7150197503887548,0.7150197503887548
SpMax4_Bhm,SpMin3_Bhv,0.7150017127497855,0.7150017127497855
AATS0e,AATS5s,0.7149978518158308,0.7149978518158308
nO,VR3_D,0.714826045255244,0.714826045255244
SpMax4_Bhv,EE_Dt,0.7147907821227221,0.7147907821227221
AATS5p,AATS7p,0.7147794712503205,0.7147794712503205
MDEC-24,GGI2,0.7145754845902796,0.7145754845902796
ATS0p,SpMax4_Bhm,0.7145681249562157,0.7145681249562157
SpMin4_Bhv,EE_Dt,0.7145606174589129,0.7145606174589129
SpMin8_Bhm,SpMin3_Bhv,0.7145091901660943,0.7145091901660943
AATS2m,MIC1,0.714509038365478,0.714509038365478
nHBAcc,nRotBt,0.7144397047136821,0.7144397047136821
AATS0p,AATS5p,0.7143592063139514,0.7143592063139514
ETA_EtaP,CIC1,0.7143034870475644,0.7143034870475644
ATSC1e,SHBint4,-0.7142272044754331,0.7142272044754331
ATSC7p,AATSC7p,0.7141929414004026,0.7141929414004026
ATSC1e,SHBint3,-0.7141784767885152,0.7141784767885152
CIC0,VR3_D,0.7140212179208691,0.7140212179208691
AATS1e,AMW,0.7139993963758989,0.7139993963758989
MATS7s,GATS7s,-0.7139548464572446,0.7139548464572446
nHBint3,nHBAcc,0.7138887998037954,0.7138887998037954
MDEO-11,MLFER_BH,0.7138446373707684,0.7138446373707684
SpMin2_Bhm,SpMin6_Bhv,0.713814705449026,0.713814705449026
ATS0p,GGI3,0.7137599762609024,0.7137599762609024
ATSC3c,ATSC3e,0.7136913574211087,0.7136913574211087
AATS5m,AATS0v,0.7136754408748994,0.7136754408748994
SHBint6,TopoPSA,0.7136195574693995,0.7136195574693995
ZMIC1,Kier3,0.7134153247624357,0.7134153247624357
SHCsats,CIC0,0.7133597499640068,0.7133597499640068
naAromAtom,minaaCH,0.713353715100438,0.713353715100438
SpMin1_Bhv,n6Ring,0.713272177235115,0.713272177235115
ATSC2e,MATS2s,0.7132398012783652,0.7132398012783652
nHBint3,nHBint10,0.7131744791492525,0.7131744791492525
ETA_Eta_B,MDEC-13,0.713166776872621,0.713166776872621
BCUTp-1h,ASP-3,-0.7130798901700925,0.7130798901700925
AATS5m,MIC0,0.7130758286913769,0.7130758286913769
SpMax7_Bhm,SpMin6_Bhs,0.7130584819207915,0.7130584819207915
AATS4m,AATS0p,0.7130567512954088,0.7130567512954088
ATS0p,nHCsats,0.7130211351023495,0.7130211351023495
minaasC,maxaasC,0.7129421870948539,0.7129421870948539
SpMin8_Bhv,SpMin8_Bhs,0.7128156380813108,0.7128156380813108
AATS7m,AATSC0m,0.7128040320705775,0.7128040320705775
ATS0p,MLogP,0.7127756816083304,0.7127756816083304
BCUTp-1h,VPC-4,0.7127527501036978,0.7127527501036978
EE_Dt,SHCsats,0.7126617572482767,0.7126617572482767
